App,Category,Rating,Reviews,Installs,Type,Content Rating,Reviews_log,Installs_log,Rating_normalized,Reviews_normalized,Installs_normalized,popularity_score
PUBG MOBILE,GAME,4.4,3714270,50000000,Free,Teen,15.127692985384137,17.72753358339242,0.8500000000000001,0.8323697297969047,0.8554411125167106,0.84594
No Crop & Square for Instagram,PHOTOGRAPHY,4.6,819694,10000000,Free,Everyone,13.61668759882991,16.118095750958314,0.8999999999999999,0.7492298123922503,0.7777777825657402,0.809
MB Notifications for FB (Free),SOCIAL,3.9,3047,100000,Free,Teen,8.022240916806537,11.51293546492023,0.725,0.4414070612577526,0.5555560380757588,0.57399
Ninesky Browser,COMMUNICATION,4.2,42925,1000000,Free,Everyone,10.66723298194161,13.815511557963774,0.8,0.5869422286291793,0.666666714889415,0.68454
OnePlus Gallery,VIDEO_PLAYERS,3.8,5555,1000000,Free,Everyone,8.622633703874234,13.815511557963774,0.7,0.4744424211388918,0.666666714889415,0.6137
DU Browser—Browse fast & fun,COMMUNICATION,4.3,1133539,10000000,Free,Everyone,13.94085603723518,16.118095750958314,0.825,0.7670665040639266,0.7777777825657402,0.78995
Web Browser for Android,COMMUNICATION,4.1,55110,1000000,Free,Everyone,10.91710461223978,13.815511557963774,0.7749999999999999,0.6006908935178804,0.666666714889415,0.68079
Zombie Hunter: Post Apocalypse Survival Games,GAME,4.4,327599,10000000,Free,Teen,12.69954863096105,16.118095750958314,0.8500000000000001,0.6987661550712837,0.7777777825657402,0.77551
Toy Attack,GAME,4.2,3878,500000,Free,Everyone,8.263332667439967,13.122365377402328,0.8,0.4546726315945448,0.6332189858499012,0.6293
Pinterest,SOCIAL,4.6,4305441,100000000,Free,Teen,15.275390361886055,18.420680753952364,0.8999999999999999,0.8404964696434494,0.888888889328545,0.87646
Beauty Makeup – Photo Makeover,PHOTOGRAPHY,4.3,21730,1000000,Free,Everyone,9.986495091519735,13.815511557963774,0.825,0.549486047143977,0.666666714889415,0.68038
BF Combat: Genesis,GAME,4.0,3322,100000,Free,Mature 17+,8.108623268354595,11.51293546492023,0.75,0.4461600698418604,0.5555560380757588,0.58391
Peak – Brain Games & Training,EDUCATION,4.4,272145,10000000,Free,Everyone,12.514093965977372,16.118095750958314,0.8500000000000001,0.6885618992385414,0.7777777825657402,0.77211
VR AG Racing for Cardboard,GAME,3.4,13,1000,Free,Everyone,2.6390573296152584,6.90875477931522,0.6,0.1452086209372931,0.3333815641482814,0.35953
Hangouts,COMMUNICATION,4.0,3419513,1000000000,Free,Everyone,15.04500899367772,20.72326583794641,0.75,0.8278202157433281,1.0,0.85927
YAKALA AY,GAME,4.3,0,1,Paid,Everyone,0.0,0.6931471805599453,0.825,0.0,0.0334477772943838,0.28615
Text SMS,COMMUNICATION,4.5,349384,10000000,Free,Everyone,12.763929745022134,16.118095750958314,0.875,0.7023085914868576,0.7777777825657402,0.78503
YouTube,VIDEO_PLAYERS,4.3,25623548,1000000000,Free,Teen,17.059022369429382,20.72326583794641,0.825,0.938637097802043,1.0,0.92121
BK Chat,COMMUNICATION,4.2,6,1000,Free,Teen,1.9459101490553128,6.90875477931522,0.8,0.107069644164721,0.3333815641482814,0.41348
China Town Auto Theft 2,GAME,4.1,364,50000,Free,Everyone 10+,5.899897353582492,10.819798284210286,0.7749999999999999,0.3246295367559133,0.5221087433235612,0.54058
"AliExpress - Smarter Shopping, Better Living",SHOPPING,4.6,5917485,100000000,Free,Teen,15.593422254503514,18.420680753952364,0.8999999999999999,0.8579955106922434,0.888888889328545,0.88229
Learn Morse Code - G0HYN Learn Morse,COMMUNICATION,4.0,27,5000,Free,Everyone,3.332204510175204,8.517393171418904,0.75,0.1833475977098653,0.41100631715213,0.44812
R-TYPE II,GAME,4.3,5682,50000,Paid,Everyone,8.645234541297121,10.819798284210286,0.825,0.4756859850423269,0.5221087433235612,0.6076
Traps n' Gemstones,GAME,4.5,413,1000,Paid,Everyone,6.025865973825314,6.90875477931522,0.875,0.3315606971447256,0.3333815641482814,0.51331
Super DK vs Kong Brother Advanced Free Classic,GAME,3.8,66,10000,Free,Everyone,4.204692619390966,9.210440366976515,0.7,0.2313544347352198,0.4444492696759823,0.4586
Magic Tiles - TWICE Edition (K-Pop),GAME,4.4,2351,100000,Free,Everyone,7.763021309018518,11.51293546492023,0.8500000000000001,0.4271440434201326,0.5555560380757588,0.6109
AccuWeather: Daily Forecast & Live Weather Reports,WEATHER,4.4,2052407,50000000,Free,Everyone,14.534524295918008,17.72753358339242,0.8500000000000001,0.7997318608071033,0.8554411125167106,0.83506
Beach Shoot Em Up: Head Hunter,GAME,4.4,1218,500000,Free,Everyone 10+,7.105786129481271,13.122365377402328,0.8500000000000001,0.390981049543076,0.6332189858499012,0.62473
CJ: Strike Back,GAME,4.3,29330,1000000,Free,Everyone,10.28640025617378,13.815511557963774,0.825,0.5659877028233308,0.666666714889415,0.68588
Meet – Talk to Strangers Using Random Video Chat,SOCIAL,4.6,60562,5000000,Free,Mature 17+,11.011439424532997,15.424948670398354,0.8999999999999999,0.6058814696549563,0.7443300100968498,0.75007
Light Meter - EV,PHOTOGRAPHY,4.0,26,1000,Free,Everyone,3.295836866004329,6.90875477931522,0.75,0.1813465440012061,0.3333815641482814,0.42158
PokerStars Play: Free Texas Holdem Poker Game,GAME,4.6,14989,500000,Free,Teen,9.615138591096644,13.122365377402328,0.8999999999999999,0.529052930857565,0.6332189858499012,0.68742
THAI DICT 2018,EDUCATION,4.4,29855,1000000,Free,Mature 17+,10.304141103647073,13.815511557963774,0.8500000000000001,0.5669638559242681,0.666666714889415,0.69454
W Box VMS HD,VIDEO_PLAYERS,2.5,24,5000,Free,Everyone,3.218875824868201,8.517393171418904,0.375,0.1771119233569835,0.41100631715213,0.32104
TextNow - free text + calls,SOCIAL,4.4,441189,10000000,Free,Everyone,12.997230900646777,16.118095750958314,0.8500000000000001,0.7151455005949557,0.7777777825657402,0.78097
"Dating App, Flirt & Chat : W-Match",SOCIAL,4.3,175722,10000000,Free,Mature 17+,12.076664170559503,16.118095750958314,0.825,0.6644932378128455,0.7777777825657402,0.75576
DM EVOLUTION,GAME,2.5,450,10000,Free,Everyone,6.111467339502679,9.210440366976515,0.375,0.3362707336114859,0.4444492696759823,0.38524
Shop 'n Save,SHOPPING,3.4,620,100000,Free,Everyone,6.431331081933479,11.51293546492023,0.6,0.3538705683725555,0.5555560380757588,0.50314
Coupon Sherpa,SHOPPING,4.4,7793,500000,Free,Everyone,8.961109485898655,13.122365377402328,0.8500000000000001,0.4930663445288408,0.6332189858499012,0.65876
Beach Head Shooting Assault,GAME,3.8,555,100000,Free,Teen,6.320768294250582,11.51293546492023,0.7,0.3477870817630559,0.5555560380757588,0.53445
Amazon Prime Video,ENTERTAINMENT,4.2,411683,50000000,Free,Teen,12.92801134375286,17.72753358339242,0.8,0.7113368389620076,0.8554411125167106,0.78893
My Tele2,COMMUNICATION,4.3,158679,5000000,Free,Everyone,11.974644874628266,15.424948670398354,0.825,0.6588798390037608,0.7443300100968498,0.74274
Guide to Nikon Df,PHOTOGRAPHY,4.2,1,10,Paid,Everyone,0.6931471805599453,2.3978952727983707,0.8,0.0381389767725721,0.1157102983453303,0.31795
Météociel,WEATHER,4.5,29344,500000,Free,Everyone,10.286877452992435,13.122365377402328,0.875,0.5660139595822025,0.6332189858499012,0.69141
Discípulos em BH,SOCIAL,4.3,24,100,Free,Everyone,3.218875824868201,4.61512051684126,0.825,0.1771119233569835,0.2227023748539915,0.40827
JusTalk - Free Video Calls and Fun Video Chat,COMMUNICATION,4.6,191032,5000000,Free,Everyone,12.160201466974016,15.424948670398354,0.8999999999999999,0.6690897031768434,0.7443300100968498,0.77114
Path,SOCIAL,4.4,1520959,10000000,Free,Teen,14.234852272407782,16.118095750958314,0.8500000000000001,0.7832430332325421,0.7777777825657402,0.80367
"Cash, Inc. Money Clicker Game & Business Adventure",GAME,4.8,549720,10000000,Free,Everyone,13.217166155775043,16.118095750958314,0.95,0.7272469789274948,0.7777777825657402,0.81834
Sniper 3D Gun Shooter: Free Shooting Games - FPS,GAME,4.6,7671249,100000000,Free,Mature 17+,15.852990132685443,18.420680753952364,0.8999999999999999,0.8722776913813277,0.888888889328545,0.88706
CS Browser | #1 & BEST BROWSER,COMMUNICATION,3.8,52,1000,Free,Everyone,3.970291913552122,6.90875477931522,0.7,0.2184570251717267,0.3333815641482814,0.41728
Yes319 real price login query,HOUSE_AND_HOME,4.2,12,5000,Free,Everyone,2.5649493574615367,8.517393171418904,0.8,0.1411309844584865,0.41100631715213,0.45071
BT One Phone Mobile App,COMMUNICATION,3.5,33,10000,Free,Everyone,3.5263605246161616,9.210440366976515,0.625,0.1940306271337705,0.4444492696759823,0.42116
ROBLOX,GAME,4.5,4449882,100000000,Free,Everyone 10+,15.308388361661947,18.420680753952364,0.875,0.8423121157028871,0.888888889328545,0.86873
1LINE – One Line with One Touch,GAME,4.6,214878,10000000,Free,Everyone,12.277830357985998,16.118095750958314,0.8999999999999999,0.675561987372626,0.7777777825657402,0.78445
Common Core,EDUCATION,4.0,835,100000,Free,Everyone,6.728628613084702,11.51293546492023,0.75,0.3702287444614488,0.5555560380757588,0.55859
Weather & Clock Widget for Android,WEATHER,4.4,2371543,50000000,Free,Everyone,14.67905177778568,17.72753358339242,0.8500000000000001,0.8076841838180642,0.8554411125167106,0.83771
Bounce Classic,GAME,4.5,38297,10000000,Free,Everyone,10.553152954484112,16.118095750958314,0.875,0.5806652132427774,0.7777777825657402,0.74448
BG Editor,PHOTOGRAPHY,4.2,0,5,Free,Everyone,0.0,1.791759469228055,0.8,0.0,0.0864612500384548,0.29549
Cut Out : Background Eraser and background changer,PHOTOGRAPHY,4.1,7118,1000000,Free,Everyone,8.870522545103873,13.815511557963774,0.7749999999999999,0.488081987197863,0.666666714889415,0.64325
TeachersPayTeachers,EDUCATION,3.8,828,100000,Free,Everyone,6.720220155135295,11.51293546492023,0.7,0.3697660866141407,0.5555560380757588,0.54177
Four In A Line Free,GAME,4.3,133195,5000000,Free,Everyone,11.799577006607484,15.424948670398354,0.825,0.6492470949930667,0.7443300100968498,0.73953
Open Camera,PHOTOGRAPHY,4.3,116880,10000000,Free,Everyone,11.66891160217169,16.118095750958314,0.825,0.6420575038578481,0.7777777825657402,0.74828
AE 3D Moto 3,GAME,3.9,2588,100000,Free,Everyone 10+,7.859026979751538,11.51293546492023,0.725,0.4324265550551997,0.5555560380757588,0.57099
GO Weather EX Theme White,WEATHER,4.2,8723,500000,Free,Everyone,9.07383312732152,13.122365377402328,0.8,0.4992687276049335,0.6332189858499012,0.64416
BeautyPlus - Easy Photo Editor & Selfie Camera,PHOTOGRAPHY,4.4,3156484,100000000,Free,Everyone,14.964969624679682,18.420680753952364,0.8500000000000001,0.8234162165340382,0.888888889328545,0.8541
"HelloTalk — Chat, Speak & Learn Foreign Languages",EDUCATION,4.4,84309,5000000,Free,Everyone,11.34225576091672,15.424948670398354,0.8500000000000001,0.6240839480364364,0.7443300100968498,0.73947
BW Switch,GAME,4.3,1,10,Free,Everyone,0.6931471805599453,2.3978952727983707,0.825,0.0381389767725721,0.1157102983453303,0.32628
Puzzle for CS:GO,GAME,4.3,247,10000,Free,Everyone,5.513428746164983,9.210440366976515,0.825,0.303364908326324,0.4444492696759823,0.52427
Wall Decorating Ideas,HOUSE_AND_HOME,3.9,6631,1000000,Free,Everyone,8.79966169681513,13.815511557963774,0.725,0.484183016931857,0.666666714889415,0.62528
Water Surfer Racing In Moto,GAME,4.3,2233,1000000,Free,Everyone,7.711548979629146,13.815511557963774,0.825,0.4243118859360243,0.666666714889415,0.63866
DEAD TARGET: FPS Zombie Apocalypse Survival Games,GAME,4.5,1468638,50000000,Free,Mature 17+,14.199846679550626,17.72753358339242,0.875,0.7813169235543485,0.8554411125167106,0.83725
Last Shelter: Survival,GAME,4.4,93033,5000000,Free,Teen,11.440720296720992,15.424948670398354,0.8500000000000001,0.6295017535895479,0.7443300100968498,0.74128
Of the wall Arapaho bk,COMMUNICATION,4.2,0,5,Free,Everyone,0.0,1.791759469228055,0.8,0.0,0.0864612500384548,0.29549
ez Share Android app,PHOTOGRAPHY,3.3,1461,100000,Free,Everyone,7.2875606403097235,11.51293546492023,0.575,0.4009828125751807,0.5555560380757588,0.51051
Nightenfell: Shared AR,GAME,4.5,20,1000,Paid,Everyone 10+,3.044522437723423,6.90875477931522,0.875,0.167518492165123,0.3333815641482814,0.45863
Mortgage by Zillow: Calculator & Rates,HOUSE_AND_HOME,4.3,4435,500000,Free,Everyone,8.397508348470257,13.122365377402328,0.825,0.462055368372215,0.6332189858499012,0.64009
KakaoTalk: Free Calls & Text,COMMUNICATION,4.3,2546549,100000000,Free,Everyone,14.75025005990689,18.420680753952364,0.825,0.8116017206763606,0.888888889328545,0.84183
Chrome Dev,COMMUNICATION,4.4,63576,5000000,Free,Everyone,11.060007048702303,15.424948670398354,0.8500000000000001,0.6085538017974543,0.7443300100968498,0.73429
"PowerDirector Video Editor App: 4K, Slow Mo & More",VIDEO_PLAYERS,4.5,712737,10000000,Free,Everyone,13.476869170435362,16.118095750958314,0.875,0.7415365952192259,0.7777777825657402,0.7981
Text free - Free Text + Call,SOCIAL,4.3,315390,10000000,Free,Everyone,12.661568417910534,16.118095750958314,0.825,0.6966763731260107,0.7777777825657402,0.76648
Eddsworld Amino,SOCIAL,4.9,3071,10000,Free,Teen,8.030084094267563,9.210440366976515,0.975,0.4418386157261234,0.4444492696759823,0.62043
Facebook Lite,SOCIAL,4.3,8595964,500000000,Free,Teen,15.966803465075012,20.030118658386467,0.825,0.8785400324283016,0.9665522227538712,0.89003
BL 1-Click Camera - Free,PHOTOGRAPHY,3.5,52,10000,Free,Everyone,3.970291913552122,9.210440366976515,0.625,0.2184570251717267,0.4444492696759823,0.4293
Slendrina X,GAME,4.4,12736,1000000,Free,Teen,9.45226642258976,13.815511557963774,0.8500000000000001,0.5200912297559831,0.666666714889415,0.67892
BD Dialer,COMMUNICATION,4.1,29,10000,Free,Everyone,3.4011973816621555,9.210440366976515,0.7749999999999999,0.1871437864514659,0.4444492696759823,0.46886
Profile w/o crop for Telegram,PHOTOGRAPHY,4.2,348,10000,Free,Everyone,5.855071922202427,9.210440366976515,0.8,0.3221631109603936,0.4444492696759823,0.5222
Jiji.ng,SHOPPING,4.4,25714,1000000,Free,Everyone,10.154829758209017,13.815511557963774,0.8500000000000001,0.5587483108059237,0.666666714889415,0.69181
Four In A Line,GAME,3.8,22191,1000000,Free,Everyone,10.007487142554613,13.815511557963774,0.7,0.5506410909345051,0.666666714889415,0.6391
Learn HTML,EDUCATION,4.7,61749,1000000,Free,Everyone,11.030849254490224,13.815511557963774,0.925,0.6069494550333291,0.666666714889415,0.73287
Lifetime - Watch Full Episodes & Original Movies,ENTERTAINMENT,4.0,35928,1000000,Free,Teen,10.489300047824898,13.815511557963774,0.75,0.5771518403369399,0.666666714889415,0.66461
"Jaumo Dating, Flirt & Live Video",SOCIAL,4.4,900064,10000000,Free,Mature 17+,13.710222261920771,16.118095750958314,0.8500000000000001,0.7543763619896545,0.7777777825657402,0.79405
Frontline Terrorist Battle Shoot: Free FPS Shooter,GAME,4.2,9183,1000000,Free,Mature 17+,9.125218118559348,13.815511557963774,0.8,0.5020960794895581,0.666666714889415,0.65625
Score! Hero,GAME,4.6,5419676,100000000,Free,Everyone,15.505546777544088,18.420680753952364,0.8999999999999999,0.853160345999044,0.888888889328545,0.88068
"Shrimp skin shopping: spend less, buy better",SHOPPING,4.2,106798,5000000,Free,Everyone,11.578703842168515,15.424948670398354,0.8,0.6370940101584471,0.7443300100968498,0.72714
Adobe Premiere Clip,VIDEO_PLAYERS,3.9,39495,5000000,Free,Everyone,10.5839546799387,15.424948670398354,0.725,0.582360013892069,0.7443300100968498,0.6839
Rescue Robots Survival Games,GAME,4.0,27557,5000000,Free,Teen,10.224048153553849,15.424948670398354,0.75,0.562556908527058,0.7443300100968498,0.68563
"CYANOGEN. Rent, buy an apartment, a room, a cottage 3+",HOUSE_AND_HOME,4.3,37711,1000000,Free,Everyone,10.537733625175912,13.815511557963774,0.825,0.5798167968330634,0.666666714889415,0.69049
Wordscapes,GAME,4.8,230727,10000000,Free,Everyone,12.34899480654139,16.118095750958314,0.95,0.6794776626095855,0.7777777825657402,0.80242
ColorFul - Adult Coloring Book,ENTERTAINMENT,4.6,50725,5000000,Free,Everyone,10.834193878644593,15.424948670398354,0.8999999999999999,0.5961289034651627,0.7443300100968498,0.74682
Realtor.com Real Estate: Homes for Sale and Rent,HOUSE_AND_HOME,4.5,162243,10000000,Free,Everyone,11.996856653913378,16.118095750958314,0.875,0.6601019957952635,0.7777777825657402,0.77096
Call Blocker,COMMUNICATION,4.1,17529,1000000,Free,Everyone,9.77166897791528,13.815511557963774,0.7749999999999999,0.5376656886592415,0.666666714889415,0.65978
Wishbone - Compare Anything,SOCIAL,4.3,51569,1000000,Free,Teen,10.850695387045004,13.815511557963774,0.825,0.5970368645205439,0.666666714889415,0.69623
Hill Climb Racing,GAME,4.4,8923847,100000000,Free,Everyone,16.004237801668747,18.420680753952364,0.8500000000000001,0.8805997786609729,0.888888889328545,0.87316
Bike Rivals,GAME,4.2,212067,10000000,Free,Everyone,12.264662256940332,16.118095750958314,0.8,0.6748374400989664,0.7777777825657402,0.75087
Teacher's Gradebook - Additio,EDUCATION,4.2,3241,100000,Free,Everyone,8.08394570229562,11.51293546492023,0.8,0.4448022382800751,0.5555560380757588,0.60012
Fruit Ninja Classic,GAME,4.3,85468,1000000,Paid,Everyone,11.355909016079918,13.815511557963774,0.825,0.6248351899027289,0.666666714889415,0.7055
Bowmasters,GAME,4.7,1535084,50000000,Free,Teen,14.244096312063151,17.72753358339242,0.925,0.7837516672190731,0.8554411125167106,0.85473
Wifi Action Camera,PHOTOGRAPHY,2.9,118,50000,Free,Everyone,4.77912349311153,10.819798284210286,0.475,0.2629612945259194,0.5221087433235612,0.42002
B-Messenger Video Chat,SOCIAL,4.1,12495,1000000,Free,Mature 17+,9.433163872079469,13.815511557963774,0.7749999999999999,0.5190401517877795,0.666666714889415,0.65357
BGKontakti Vienna BG Kontakti,SOCIAL,4.8,111,1000,Free,Everyone,4.718498871295094,6.90875477931522,0.95,0.2596255512550096,0.3333815641482814,0.51434
Angry Birds 2,GAME,4.6,3883589,100000000,Free,Everyone,15.172270541544336,18.420680753952364,0.8999999999999999,0.8348225167758526,0.888888889328545,0.87457
BD Internet Packages (Updated),COMMUNICATION,4.0,474,50000,Free,Everyone,6.163314804034641,10.819798284210286,0.75,0.3391235321237786,0.5221087433235612,0.53708
Instagram,SOCIAL,4.5,66577313,1000000000,Free,Teen,18.013874446852196,20.72326583794641,0.875,0.9911758402559214,1.0,0.95539
Gear.Club - True Racing,GAME,4.4,140658,1000000,Free,Everyone,11.854093800495065,13.815511557963774,0.8500000000000001,0.652246767781339,0.666666714889415,0.72297
Rivals at War: Firefight,GAME,4.4,344819,5000000,Free,Teen,12.750777820729844,15.424948670398354,0.8500000000000001,0.701584934305286,0.7443300100968498,0.7653
Traffic Racer,GAME,4.5,5387781,100000000,Free,Everyone,15.499644355411744,18.420680753952364,0.875,0.8528355775416068,0.888888889328545,0.87224
Multicraft Miner Exploration,GAME,4.0,14563,1000000,Free,Everyone 10+,9.586308009295324,13.815511557963774,0.75,0.5274665882733364,0.666666714889415,0.64804
HD VideoDownlaoder For Fb : XXVideo Downloader,VIDEO_PLAYERS,4.2,61,10000,Free,Everyone,4.127134385045092,9.210440366976515,0.8,0.2270869547811797,0.4444492696759823,0.49051
DP Creator for WhatsApp,PHOTOGRAPHY,3.8,4813,100000,Free,Everyone,8.479283618343016,11.51293546492023,0.7,0.4665548819037113,0.5555560380757588,0.57404
Muzy - Share photos & collages,PHOTOGRAPHY,4.4,70189,5000000,Free,Teen,11.158961129724467,15.424948670398354,0.8500000000000001,0.6139985435543303,0.7443300100968498,0.73611
4K Ultra Camera,PHOTOGRAPHY,4.2,382,100000,Free,Everyone,5.948034989180646,11.51293546492023,0.8,0.3272782096748184,0.5555560380757588,0.56094
Babbel – Learn Languages,EDUCATION,4.3,266948,10000000,Free,Everyone,12.494812907901462,16.118095750958314,0.825,0.6875009992641468,0.7777777825657402,0.76343
8 Ball Pool,GAME,4.5,14198297,100000000,Free,Everyone,16.468632656232877,18.420680753952364,0.875,0.9061521361807936,0.888888889328545,0.89001
Wordscapes,GAME,4.8,230710,10000000,Free,Everyone,12.3489211239961,16.118095750958314,0.95,0.679473608381332,0.7777777825657402,0.80242
Netflix,ENTERTAINMENT,4.4,5456208,100000000,Free,Teen,15.512264784223374,18.420680753952364,0.8500000000000001,0.8535299902937697,0.888888889328545,0.86414
Social network all in one 2018,SOCIAL,4.3,1403,100000,Free,Everyone,7.247080584585756,11.51293546492023,0.825,0.3987554820048368,0.5555560380757588,0.5931
Ring,COMMUNICATION,3.9,517,10000,Free,Everyone,6.249975242259483,9.210440366976515,0.725,0.3438918418468134,0.4444492696759823,0.50445
Cy Messenger,COMMUNICATION,4.5,4,100,Free,Everyone,1.6094379124341005,4.61512051684126,0.875,0.0885559616784917,0.2227023748539915,0.39542
"Learn languages, grammar & vocabulary with Memrise",EDUCATION,4.7,1107903,10000000,Free,Everyone,13.917980499936402,16.118095750958314,0.925,0.7658078253732142,0.7777777825657402,0.82286
Huji Cam,PHOTOGRAPHY,4.4,40289,5000000,Free,Everyone,10.603858578185394,15.424948670398354,0.8500000000000001,0.5834551843467783,0.7443300100968498,0.72593
mail.co.uk Mail,COMMUNICATION,4.2,21,5000,Free,Everyone,3.091042453358316,8.517393171418904,0.8,0.1700781589220816,0.41100631715213,0.46036
XDV,PHOTOGRAPHY,3.1,6827,1000000,Free,Everyone,8.828787083914332,13.815511557963774,0.525,0.4857855805622411,0.666666714889415,0.55915
Quiz TRUE or FALSE,GAME,4.6,2464,50000,Free,Everyone,7.80994708647679,10.819798284210286,0.8999999999999999,0.4297260363744575,0.5221087433235612,0.61728
PhotoFrame for Synology DS,PHOTOGRAPHY,4.0,1,10,Paid,Everyone,0.6931471805599453,2.3978952727983707,0.75,0.0381389767725721,0.1157102983453303,0.30128
Clash Royale,GAME,4.6,23136735,100000000,Free,Everyone 10+,16.956932215329523,18.420680753952364,0.8999999999999999,0.9330198001701352,0.888888889328545,0.9073
WiFi Access Point (hotspot),COMMUNICATION,3.9,684,100000,Free,Everyone,6.529418838262226,11.51293546492023,0.725,0.3592676424214951,0.5555560380757588,0.54661
LINE Camera - Photo editor,PHOTOGRAPHY,4.3,1517369,100000000,Free,Everyone,14.232489131030327,18.420680753952364,0.825,0.7831130063109406,0.888888889328545,0.83233
HD Camera for Android,PHOTOGRAPHY,4.1,351254,10000000,Free,Everyone,12.769267734404222,16.118095750958314,0.7749999999999999,0.7026023032103782,0.7777777825657402,0.75179
Camera360: Selfie Photo Editor with Funny Sticker,PHOTOGRAPHY,4.3,4865107,100000000,Free,Everyone,15.39759947273919,18.420680753952364,0.825,0.8472207708754894,0.888888889328545,0.8537
Calls & Text by Mo+,COMMUNICATION,4.2,83239,5000000,Free,Everyone,11.32948328050757,15.424948670398354,0.8,0.6233811689625042,0.7443300100968498,0.72257
FC Browser - Focus Privacy Browser,COMMUNICATION,4.1,26,1000,Free,Everyone,3.295836866004329,6.90875477931522,0.7749999999999999,0.1813465440012061,0.3333815641482814,0.42991
Font Studio- Photo Texts Image,PHOTOGRAPHY,4.2,197295,10000000,Free,Everyone,12.192460418110311,16.118095750958314,0.8,0.6708646846275372,0.7777777825657402,0.74955
Stickman and Axe,GAME,4.4,69,50000,Free,Teen,4.248495242049359,10.819798284210286,0.8500000000000001,0.2337645826157849,0.5221087433235612,0.53529
Vonage Mobile® Call Video Text,COMMUNICATION,4.1,29208,1000000,Free,Everyone,10.282232159944682,13.815511557963774,0.7749999999999999,0.5657583620285821,0.666666714889415,0.66914
R-TYPE,GAME,4.5,7687,100000,Paid,Everyone,8.947415950650129,11.51293546492023,0.875,0.4923128863349316,0.5555560380757588,0.64096
Dude Perfect 2,GAME,4.5,401425,10000000,Free,Everyone,12.902778486540148,16.118095750958314,0.875,0.7099484536635724,0.7777777825657402,0.78758
EZ Video Download for Facebook,SOCIAL,4.1,34079,1000000,Free,Teen,10.436465980943252,13.815511557963774,0.7749999999999999,0.574244756089736,0.666666714889415,0.67197
Co-op Connections,SHOPPING,1.6,8,1000,Free,Everyone,2.19722457733622,6.90875477931522,0.15,0.120897696000804,0.3333815641482814,0.20143
Trulia Real Estate & Rentals,HOUSE_AND_HOME,4.5,175293,10000000,Free,Everyone,12.074219843284206,16.118095750958314,0.875,0.664358743806678,0.7777777825657402,0.77238
YouTube Kids,ENTERTAINMENT,4.5,470089,50000000,Free,Everyone,13.060679444716197,17.72753358339242,0.875,0.7186366242933343,0.8554411125167106,0.81636
Ai La Trieu Phu - ALTP Free,EDUCATION,4.4,776,100000,Free,Everyone,6.655440350367647,11.51293546492023,0.8500000000000001,0.3662017130746433,0.5555560380757588,0.59059
"Waplog - Free Chat, Dating App, Meet Singles",SOCIAL,4.2,522018,10000000,Free,Mature 17+,13.1654592646698,16.118095750958314,0.8,0.7244019151745821,0.7777777825657402,0.76739
Talkray - Free Calls & Texts,COMMUNICATION,4.2,244863,10000000,Free,Everyone,12.40845823335987,16.118095750958314,0.8,0.6827495135495483,0.7777777825657402,0.75351
DM Adventure,GAME,4.3,0,10,Free,Everyone,0.0,2.3978952727983707,0.825,0.0,0.1157102983453303,0.31357
Space X: Sky Wars of Air Force,GAME,4.5,10748,1000000,Free,Everyone,9.282568005973063,13.815511557963774,0.875,0.5107539286008979,0.666666714889415,0.68414
Santa's Monster Shootout DX,GAME,5.0,4,50,Paid,Teen,1.6094379124341005,3.9318256327243257,1.0,0.0885559616784917,0.1897300195572819,0.4261
DM Tracker,COMMUNICATION,3.5,11,1000,Free,Everyone,2.4849066497880004,6.90875477931522,0.625,0.1367268015455463,0.3333815641482814,0.36504
"Mico- Stranger Chat Random video Chat, Live, Meet",SOCIAL,4.4,624557,10000000,Free,Mature 17+,13.34479947853466,16.118095750958314,0.8500000000000001,0.734269736097484,0.7777777825657402,0.78735
AC Mobile Control,HOUSE_AND_HOME,3.4,1450,100000,Free,Everyone,7.280008252884188,11.51293546492023,0.6,0.4005672582215335,0.5555560380757588,0.51871
BW-Go,GAME,4.8,265,1000,Paid,Everyone,5.583496308781699,6.90875477931522,0.95,0.3072202297040882,0.3333815641482814,0.5302
YouCam Perfect - Selfie Photo Editor,PHOTOGRAPHY,4.5,1579287,100000000,Free,Everyone,14.272484670526232,18.420680753952364,0.875,0.785313677387188,0.888888889328545,0.84973
Share G - Images Sharing - Wallpapers App,SOCIAL,4.4,120,10000,Free,Teen,4.795790545596741,9.210440366976515,0.8500000000000001,0.263878364299019,0.4444492696759823,0.51944
"PowerDirector Video Editor App: 4K, Slow Mo & More",VIDEO_PLAYERS,4.5,714665,10000000,Free,Everyone,13.479570579668463,16.118095750958314,0.875,0.7416852346235024,0.7777777825657402,0.79815
Bathroom Decorating Ideas,HOUSE_AND_HOME,4.1,2427,500000,Free,Everyone,7.794823152179389,13.122365377402328,0.7749999999999999,0.4288938734586212,0.6332189858499012,0.61237
Gyft - Mobile Gift Card Wallet,SHOPPING,4.1,9701,500000,Free,Everyone,9.18008732880516,13.122365377402328,0.7749999999999999,0.5051151432523278,0.6332189858499012,0.63778
Timetable,EDUCATION,4.2,40209,1000000,Free,Everyone,10.60187099989132,13.815511557963774,0.8,0.5833458219999098,0.666666714889415,0.68334
DM for IG 😘 - Image & Video Saver for Instagram,SOCIAL,3.7,55,5000,Free,Teen,4.02535169073515,8.517393171418904,0.675,0.2214865744824374,0.41100631715213,0.43583
